id,accident,author,date,description,lat,link,lon,title,source,location,road1,road2,resolution,tweet_id,district_hebrew,non_urban_intersection_hebrew,region_hebrew,road_segment_name,street1_hebrew,street2_hebrew,yishuv_name
18482,false,טובה צימוקי,2020-02-16 23:03,"בתגובה על פרסום הקלטותיו מתקופת פרשת הרפז, היועץ המשפטי לממשלה אביחי מנדלבליט פרסם את המסמך שהגיש בשעתו לוועדת האיתור לתפקיד היועמ""ש בראשות השופט אשר גרוניס. במסמך כתב מנדלבליט: ""הטענות שעלו בענייני מלכתחילה לא הצדיקו פתיחה בחקירה פלילית"". עוד כתב מנדלבליט: ""עשיתי את המעשה הנכון בתוך זמן קצר ביותר"", בהתייחסו להחלטה שלא לדווח על מסמך הרפז במשך כיממה.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5679025,00.html",0.0,"היועמ""ש בעקבות פרסום הקלטותיו: ""עשיתי את המעשה הנכון בזמן קצר ביותר""",ynet,,,,,,,,,,,,
18480,false,טל שלו,2020-02-16 22:40," ראש הממשלה בנימין נתניהו אמר הערב (ראשון) בוועידת הנשיאים של הארגונים היהודיים בארה""ב בירושלים כי אמש טס המטוס הישראלי הראשון מעל לשמי סודאן, זאת במסגרת תהליכי הנירמול בין המדינות. ""המטוס הישראלי הראשון טס אתמול בשמי סודן. כרגע הפחתנו את זמן הטיסה לדרום אמריקה בשלוש שעות"". ",0.0,https://news.walla.co.il/item/3341234,0.0,נתניהו: המטוס הישראלי הראשון טס אתמול בשמי סודן,walla,,,,,,,,,,,,
18481,false,איתמר אייכנר,2020-02-16 22:38,"ראש הממשלה בנימין נתניהו אמר בנאום בירושלים בפני ועידת הנשיאים של הארגונים היהודיים בארה""ב: ""אני מפתח קשרים עם מדינות ערביות ומוסלמיות"". לדבריו, ""המטוס הישראלי הראשון טס אתמול בשמי סודן. המוצ'ילרים הישראליים נוסעים לדרום אמריקה לטייל שם. כרגע הפחתנו את זמן הטיסה שלהם בשלוש שעות"".",0.0,"http://www.ynet.co.il/articles/0,7340,L-5679015,00.html",0.0,"נתניהו: ""מטוס ישראלי ראשון טס אתמול בשמי סודן""",ynet,,,,,,,,,,,,
18479,false,איתי בלומנטל,2020-02-16 22:32,"בעקבות התפרצות נגיף הקורונה הסיני והנחיות משרד הבריאות, חברת אל על הודיעה כי תאפשר לשנות או לבטל כרטיסי טיסה לתאילנד שהוזמנו לתאריכים 16 בפברואר עד 2 במרץ, ללא דמי ביטול או שינוי.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5679014,00.html",0.0,אל על תאפשר לשנות או לבטל כרטיסי טיסה לתאילנד ללא דמי ביטול,ynet,,,,,,,,,,,,
18478,false,בועז אפרת,2020-02-16 22:16," משרד הבריאות הודיע היום (ראשון) כי יקיים בימים הקרובים דיון עם ועדת הבחירות המרכזית על מנת להחליט כיצד לאפשר את זכות ההצבעה של השבים מהמזרח, שאולצו לשהות בבידוד בביתם. לדברי גורמים במשרד, לא נקבעו עד כה נהלים בנושא. ",0.0,https://news.walla.co.il/item/3341222,0.0,משרד הבריאות: יגובשו נהלי הצבעה בבחירות לשבים מהמזרח,walla,,,,,,,,,,,,
18477,false,בועז אפרת,2020-02-16 22:09," אל על אמרה היום (ראשון) בתגובה להחלטת משרד הבריאות על הרחבת הבידוד לישראלים החוזרים מתאילנד, סינגפור, הונג קונג ומקאו, כי ניתן יהיה לבטל או לשנות את הכרטיס לבנגקוק ללא דמי ביטול או שינוי. ""בהמשך להחלטת משרד הבריאות, חברת אל על מעדכנת את המדיניות המסחרית לפיה ניתן לבטל או לשנות את הכרטיס לבנגקוק ללא דמי ביטול או שינוי וזאת בטווח התאריכים ה-16 בפברואר ועד ה-2 במרץ"". ",0.0,https://news.walla.co.il/item/3341231,0.0,אל על: ניתן לבטל או לשנות כרטיסים לבנגקוק ללא דמי ביטול,walla,,,,,,,,,,,,
18476,false,אילנה קוריאל,2020-02-16 21:52,"המשרד להגנת הסביבה הורה להשבית זמנית את הפעילות בתחנת הכוח רדינג בעקבות מפגעי אסבסט, והיא לא פועלת כבר שבועיים וחצי. כך נודע ל-ynet. בסוף החודש שעבר, בעקבות מזג האוויר הסוער, התנתק גג פח שחשף מפגע אסבסט בתחנת הכוח. כעת נערכות עבודות במקום להסרת המפגע.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678999,00.html",0.0,תחנת הכוח רדינג בתל אביב הושבתה בשל מפגעי אסבסט,ynet,,,,,,,,,,,,
18475,false,דניאל דולב,2020-02-16 21:23," נשיאת בית המשפט העליון, השופטת אסתר חיות, אמרה היום (ראשון) כי השופטת במשפט אליעזר ברלנד, שרון לארי-בבלי, תזומן לבירור לאחר שבמהלך משפט ""הציעה"" לו מנטוס, לאחר שעורך דינו אמר כי מרשו נשאר במעצר אחרי שעבר צנתור. במקביל, הורתה חיות לנשיא בית משפט השלום, השופט אביטל חן, ולמנהל בתי המשפט, השופט יגאל מרזל, לברר את הנושא. ",0.0,https://news.walla.co.il/item/3341225,0.0,"חיות: השופטת ש""הציעה"" לברלנד מנטוס תוזמן לבירור",walla,,,,,,,,,,,,
18474,false,יעל פרידסון,2020-02-16 21:16,"נשיאת בית המשפט העליון אסתר חיות הנחתה את מנהל בתי המשפט יגאל מרזל ואת נשיא בית משפט השלום בירושלים אביטל חן לזמן לבירור את השופטת שרון לארי בבלי, בעקבות התבטאותה בדיון הארכת המעצר של הרב אליעזר ברלנד בשבוע שעבר. בדיון התלוצצה השופטת על מצבו הרפואי של הרב ואמרה ""תנו לו מנטוס"", תוך שהיא רומזת לכך שהרב עצמו נתן לחסידיו סוכריות בתור תרופה.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678994,00.html",0.0,"השופטת שאמרה על הרב ברלנד ""תנו לו מנטוס"" תזומן לבירור",ynet,,,,,,,,,,,,
18473,false,בועז אפרת ואלי אשכנזי,2020-02-16 21:13," אל על הודיעה היום (ראשון) כי בעקבות דיון ייעודי שהתקיים בינה לבין משרד הבריאות וראש מערך הרפואה של החברה, סוכם כי צוותי אל על החוזרים מתפקיד ממדינות המזרח יהיו פטורים מהסגר בן 14 הימים בארץ, בתנאים הבאים: הם נעדרי סימפטומים רלוונטיים לווירוס ו/או חום, הצוותים ישהו לא יותר מלילה אחד במלון סמוך לשדה התעופה, עליהם לשמור על היגיינה אישית יותר מהרגיל והימנעות ממגע קרוב עם מקומיים. ",0.0,https://news.walla.co.il/item/3341223,0.0,אל על: צוותי הטיסה החוזרים מהמזרח יהיו פטורים מבידוד,walla,,,,,,,,,,,,
18472,false,אלי אשכנזי,2020-02-16 20:52," ארבעה תושבי סכנין ואבו סנאן נעצרו היום (ראשון) בחשד למעורבות בירי לפני כיומיים לעבר ביתו של עובד בכיר בעיריית סכנין, ששהה בחו""ל באותו הזמן. החשודים נעצרו, נחקרו ויובאו מחר לדיון בבקשה להאריך את מעצרם בבית משפט השלום בעכו. ",0.0,https://news.walla.co.il/item/3341221,0.0,4 נעצרו בחשד למעורבות בירי לביתו של בכיר עירייה בסכנין,walla,,,,,,,,,,,,
18471,false,אילנה קוריאל,2020-02-16 20:51,"עיריית באר שבע הבהירה כי השמועה שלפיה נשא של נגיף הקורונה הסיני התגלה בעיר - היא שקרית. ""כמובן שאין אמת בדבר. העירייה בוחנת אפשרות להגשת תלונה במשטרת ישראל"", נמסר.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678984,00.html",0.0,עיריית באר שבע: לא התגלה נשא של נגיף הקורונה בעיר,ynet,,,,,,,,,,,,
18470,false,טל שלו,2020-02-16 20:48," יו""ר כחול לבן, בני גנץ, אמר היום (ראשון) בתגובה למכתב בלוק הימין כי ימליץ על ראש הממשלה בנימין נתניהו להרכבת הממשלה, כי מדובר בהתחייבות לבחירות רביעיות. ""שמעתי שחברי בלוק הקרח של נתניהו חזרו להחתים את עצמם על התחייבות לבחירות רביעיות. יש רק אדם אחד שרוצה בכך - נתניהו. החתימה שלהם על הצהרת הנאמנות התורנית לא שווה את הדף שעליו היא כתובה. לליכוד אין ממשלה עם נתניהו. אם כחול לבן תנצח בפער מנדטים גדול זה ימיס את בלוק הקרח והוא ינזל לו בין האצבעות"". ",0.0,https://news.walla.co.il/item/3341220,0.0,גנץ: בלוק הקרח לנתניהו חתם על התחייבות לבחירות נוספות,walla,,,,,,,,,,,,
18469,false,חסן שעלאן,2020-02-16 20:38,"המשטרה עצרה ארבעה חשודים תושבי סכנין ואבו סנאן בגין מעורבות לעבר ביתו של ראש העיר סכנין, ד""ר ספואת אבו ריא, לפני חודשיים. החשודים יובאו מחר להארכת מעצר בבית משפט השלום בעכו.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678979,00.html",0.0,נעצרו ארבעה חשודים בירי לעבר בית ראש העיר סכנין,ynet,,,,,,,,,,,,
18468,false,יובל קרני,2020-02-16 20:34,"יו""ר כחול לבן בני גנץ הגיב על חתימת ראשי ש""ס, יהדות התורה וימינה על מסמך נאמנות לראש הממשלה בנימין נתניהו ואמר: ""החתימה שלהם על הצהרת הנאמנות התורנית לא שווה את הדף שעליו היא כתובה. אם כחול לבן תנצח בפער מנדטים גדול זה ימיס את בלוק הקרח והוא ינזל לו בין האצבעות"".",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678976,00.html",0.0,"גנץ על ""מסמך הנאמנות"" של בלוק הימין: ""בלוק קרח""",ynet,,,,,,,,,,,,
18466,false,אמיר אלון,2020-02-16 20:29,"ממשרד הבריאות נמסר כי נוסעת ישראלית נוספת ב""ספינת הקורונה"" אובחנה כמי שנדבקה בנגיף. הנוסעת הורדה מהספינה. עד כה אובחן הנגיף אצל שלושה נוסעים ישראלים בספינה ""דיאמונד פרינסס"" העוגנת לחופי יפן.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678975,00.html",0.0,"נוסעת ישראלית שלישית ב""ספינת הקורונה"" אובחנה כחולה בנגיף",ynet,,,,,,,,,,,,
18467,false,דנה ירקצי,2020-02-16 20:27," נוסעת ישראלית נוספת אובחנה כחולה בנגיף הקורונה על ספינת התענוגות ""דיימונד פרינסס"" שלחופי יפן, והורדה מהספינה - כך מסר היום (ראשון) משרד הבריאות. עד כה אובחנו שלושה ישראלים כחולים בקורונה על הספינה. ",0.0,https://news.walla.co.il/item/3341218,0.0,יפן: נוסעת ישראלית נוספת אובחנה בקורונה והורדה מהספינה,walla,,,,,,,,,,,,
18465,false,איתמר אייכנר,2020-02-16 20:02,"גורמים במשרד החוץ מותחים ביקורת על ההנחיה החדשה של משרד הבריאות לכל החוזרים ממתאילנד, הונג קונג, סינגפור, ומקאו לשהות בבידוד. הגורמים אמרו כי ההנחיה מנוגדת לעמדת משרד החוץ, גורפת מדי, יוצרת בילבול רב ופאניקה וגורמת לנזקים וקשיים רבים. במשרד החוץ לא הגיבו לדברים.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678965,00.html",0.0,גורמים במשרד החוץ: הנחיית משרד הבריאות גורמת לנזקים רבים,ynet,,,,,,,,,,,,
18464,false,איתי בלומנטל,2020-02-16 19:37,"למרות הנחיות משרד הבריאות לישראלים השבים ממדינות במזרח הרחוק לשהות בבידוד מחשש להידבקות בקורונה, צוותי האוויר של אל על לא יידרשו לכך. זאת רק אם הם לא יפתחו תסמיני מחלה וישהו לא יותר מלילה אחד בבית מלון הסמוך לשדה התעופה. כמו כן יידרשו הצוותים להימנע ממגע קרוב עם מקומיים.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678925,00.html",0.0,צוותי האוויר של אל על לא יידרשו לשהות בבידוד עם שובם מהמזרח הרחוק,ynet,,,,,,,,,,,,
18463,false,יקי אדמקר,2020-02-16 19:27," מאות השתתפו הערב (ראשון) בתפילה בכותל המערבי ""לרפואת העם הסיני"", זאת בעקבות נגיף הקורונה. את התפילה ארגן רבה של צפת ונשיא איגוד רבני קהילות, הרב שמואל אליהו שציין כי ""העם הסיני צריך לדעת שהוא נמצא בלבו של העם היהודי"". בתפילה השתתף גם רפאל דהן שהוריו נמצאים על ספינת הקורונה, והוא אמר כי בא להתפלל ""לרפואת הוריי ושאר הישראלים בספינה"". ",0.0,https://news.walla.co.il/item/3341216,0.0,מאות השתתפו בתפילה בכותל בעקבות נגיף הקורונה,walla,,,,,,,,,,,,
18462,false,אמיר אלון,2020-02-16 19:18,"יו""ר ועדת הבחירות המרכזית, השופט ניל הנדל, הורה ליו""ר כחול לבן בני גנץ להסיר פוסט שפורסם בעמוד הפייסבוק שלו, ובו מוצגת תמונה של חיילי צה""ל שנפצעו בפיגוע הדריסה בירושלים לפני כשבוע וחצי והשתתפו לאחר מכן בטקס ההשבעה לחטיבת גולני. הנדל קיבל את עתירת התנועה לאיכות השלטון וקבע כי מדובר בפרסום לצורכי תעמולה המנוגד לחוק. בנוסף, השופט הטיל על גנץ קנס בסך 4,000 שקל.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678922,00.html",0.0,"יו""ר ועדת הבחירות קנס את גנץ בשל פוסט עם תמונת חיילים",ynet,,,,,,,,,,,,
18461,false,דנה ירקצי,2020-02-16 19:11," כמה חברות ביטוח המייצגות ישראלים הנמצאים על ספינת הקורונה - ה""דיימונד פרינסס"" - שלחופי יפן, אמרו היום (ראשון) כי הם בודקים אפשרות לשכור מטוס שיטיס חזרה ארצה את הישראלים על הספינה. עם זאת, הבהירו, עדיין לא התקבלה החלטה כזאת והם מחכים להכרעת הגורמים הממונים. ",0.0,https://news.walla.co.il/item/3341212,0.0,חברות ביטוח: נבחן אפשרות להטיס ישראלים מספינת הקורונה,walla,,,,,,,,,,,,
18460,false,"אביאור אבו, כלכליסט",2020-02-16 19:02,חברת בזק דיווחה לבורסה בתל אביב כי חברת הבת פלאפון הגישה הצעה לרכוש את חברת הסלולר גולן טלקום תמורת 710 מיליון שקל. החברה ציינה שההצעה בתוקף עד ל-15 באפריל.,0.0,"http://www.ynet.co.il/articles/0,7340,L-5678905,00.html",0.0,פלאפון הגישה הצעה לרכישת גולן טלקום ב-710 מיליון שקל,ynet,,,,,,,,,,,,
18458,false,טל שלו,2020-02-16 19:00," כחול לבן אמרו היום (ראשון) בתגובה למכתב בלוק הימין שהצהיר כי ימליץ על ראש הממשלה בנימין נתניהו על הרכבת הממשלה, כי הדבר יוביל לבחירות רביעיות. """"הבלוק מוביל לבחירות נוספות. אין לנתניהו ממשלה, כמו שלא הייתה לו בשתי מערכות הבחירות האחרונות אליהם דירדר את ישראל בעלות של שמונה מילארד שקלים רק בשביל בריחה מהדין"". ",0.0,https://news.walla.co.il/item/3341211,0.0,כחול לבן על מכתב בלוק הימין: הדבר יוביל לבחירות נוספות,walla,,,,,,,,,,,,
18459,false,טל שלו,2020-02-16 18:55," ראש הממשלה בנימין נתניהו אמר היום (ראשון) בתגובה למכתב ראשי מפלגות הימין כי ימליצו עליו להרכבת הממשלה, ואמר כי מדובר במסמר האחרון בבלוף של יו""ר כחול לבן, בני גנץ. ""ברור יותר מתמיד שלגנץ אין שום אפשרות להקים ממשלה בלי התמיכה או ההימנעות בכנסת של אחמד טיבי והרשימה המשותפת. ממשלה שתלויה ברשימה המשותפת תהיה סכנה לביטחון ישראל"". ",0.0,https://news.walla.co.il/item/3341210,0.0,נתניהו: התחייבות גוש שהימין - המסמר האחרון בבלוף של גנץ,walla,,,,,,,,,,,,
18457,false,מורן אזולאי,2020-02-16 18:48,"ראש הממשלה בנימין נתניהו מסר בעקבות חתימת ראשי מפלגות בלוק הימין על ""מסמך הנאמנות"" כלפיו: ""התחייבות גוש הימין היא המסמר האחרון בבלוף של גנץ. ברור יותר מתמיד שלגנץ אין שום אפשרות להקים ממשלה בלי התמיכה או ההימנעות בכנסת של הרשימה המשותפת"".",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678892,00.html",0.0,"נתניהו בעקבות חתימת ""מסמך הנאמנות"": ""המסמר האחרון בבלוף של גנץ""",ynet,,,,,,,,,,,,
18456,false,יקי אדמקר,2020-02-16 18:47," עוצמה יהודית אמרה היום (ראשון) בתגובה למכתב ראשי מפלגות הימין כי ימליצו על ראש הממשלה בנימין נתניהו להרכבת הממשלה, כי הבטחתו של יו""ר ימינה, נפתלי בנט, לא שווה דבר. ""בנט הבטיח בעבר כי לא ינטוש את הציונות הדתית ונטש. בנט הבטיח כי אם יהיה שר בטחון טילים על הדרום יספגו תשובה הולמת ותושבי הדרום ממשיכים להיות מטווחים. בנט יודע היטב להבטיח, אך בכל הנוגע לקיום ההבטחות, בדיוק ההפך"". ",0.0,https://news.walla.co.il/item/3341209,0.0,עוצמה יהודית: הבטחה בנט להמליץ על נתניהו לא שווה דבר,walla,,,,,,,,,,,,
18455,false,איתמר אייכנר,2020-02-16 18:42,"חברות הביטוח ""פספורט קארד"", מגדל וכלל חכרו מטוס כדי להשיב ארצה את הישראלים שנמצאים בהסגר בספינה ""דיאמונד פרינסס"" העוגנת לחופי יפן בעקבות הפרצות נגיף הקורונה. החברות מסרו כי המטוס ממתין בטורקיה להנחיות הגורמים הממונים בממשלת ישראל.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678891,00.html",0.0,"חברות הביטוח חכרו מטוס להחזרת הישראלים מ""ספינת הקורונה""",ynet,,,,,,,,,,,,
18454,false,רענן בן צור,2020-02-16 18:25,בית משפט השלום בפתח תקווה האריך ביממה את מעצרו של תושב אילתבן 30 שנעצר בחשד כי בזמן שהתארח בדירתה של סבתו בפתח תקווה הוא התפרע ואיים לרצוח אותה. כמו כן הוא השליך את כלבתה מהחלון וגרם למותה. כאשר הגיעו השוטרים לדירה הוא התנגד למעצר. במהלך יום המעצר הוא יעבור בדיקה פסכיאטרית.,0.0,"http://www.ynet.co.il/articles/0,7340,L-5678883,00.html",0.0,הוארך מעצרו של תושב אילת שאיים לרצוח את סבתו והרג את כלבתה,ynet,,,,,,,,,,,,
18453,false,איתי בלומנטל,2020-02-16 18:22,"הולכת רגל בת 60 נפצעה באורח קשה מפגיעת אוטובוס ברחוב בלפור בבת ים. צוות מד""א פינה אותה לבית החולים וולפסון בחולון במצב בינוני עם חבלת ראש, אך מצבה החמיר וכעת מוגדר קשה.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678881,00.html",0.0,"אוטובוס דרס הולכת רגל בבת ים, מצבה קשה",ynet,,,,,,,,,,,,
18452,false,טל שלו,2020-02-16 18:15," ראש הממשלה, בנימין נתניהו, וח""כ ניר ברקת, שנתניהו הבטיח למנות כשר אוצר הבא, הציגו היום (ראשון) בבורסה לניירות ערך בתל אביב את התוכנית הכלכלית שהליכוד טוען שהוא יוביל מיד לאחר הבחירות, שגובשה על ידי ברקת בחודשים האחרונים. התוכנית כוללת, בין היתר, הבטחה להוזלה במחירי המזון והדיור, השקעות בבריאות, בנגב, בגליל וביהודה ושומרון, סיוע לעסקים קטנים והשקעה בטכנולוגיות עתידיות. נתניהו אמר באירוע כי בעזרת הרפורמות ""נהיה בין 5 המדינות המתקדמות בעולם. אני מציע לכם לא ללגלג. יש פה בחירה ברורה בין מצליחנים לבין לוזרים - כלכלה חופשית או כלכלת הסתדרות"". ",0.0,https://news.walla.co.il/item/3341204,0.0,נתניהו וברקת הציגו את התכנית הכלכלית של הליכוד,walla,,,,,,,,,,,,
18451,false,גלעד מורג,2020-02-16 18:01,"ד""ר עידן ברק, רופא משפחה מגני תקווה שהואשם בעבירות מין חמורות בקטינים באמצעות האינטרנט, חתם על הסדר טיעון שבמסגרתו הוא ירצה רק 30 חודשי מאסר בפועל. הוא יודה בעבירות של מעשה סדום בקטין, הטרדה מינית, איומים ועבירות נוספות.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678874,00.html",0.0,הסדר טיעון לרופא משפחה שהואשם בתקיפה מינית של ילדים ונערים ברשת,ynet,,,,,,,,,,,,
18450,false,מורן אזולאי,2020-02-16 17:46,"ראשי יהדות התורה, ש""ס והליכוד חתמו על התחייבות שלפיה יצטרפו רק לממשלה בראשותו של בנימין נתניהו. זאת בדומה להתחייבות שעליה חתמו גם לפני הבחירות הקודמות.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678866,00.html",0.0,"ראשי בלוק הימין שוב חתמו על ""מסמך נאמנות"" לנתניהו",ynet,,,,,,,,,,,,
18449,false,יקי אדמקר,2020-02-16 17:46," ראשי מפלגות הימין הצהירו היום (ראשון) המכתב ששלחו לראש הממשלה בנימין נתניהו, כי ימליצו עליו לראשות הממשלה. במכתב, שנשלח ביוזמת ראשי מפלגות ש""ס, ימינה ויהדות התורה, נכתב כי ""ראשי מפלגות גוש הימין, משוכנעים כי גוש הימין יצליח להגיע בבחירות ל-61 מנדטים ולהרכיב ממשלה לאומית וחזקה לעם ישראל"". ",0.0,https://news.walla.co.il/item/3341201,0.0,"ראשי מפלגות גוש הימין: ""נתמוך רק בנתניהו""",walla,,,,,,,,,,,,
18448,false,איתי בלומנטל,2020-02-16 17:16,"חברת אל על צפויה לצמצם את טיסותיה לתאילנד, בעקבות התפשטות נגיף הקורונה הסיני (בשמו הרשמי COVID 19). עדיין לא ברור כמה מן הטיסות יבוטלו.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678857,00.html",0.0,בהלת הקורונה: אל על תצמצם את טיסותיה לתאילנד,ynet,,,,,,,,,,,,
18447,false,אמיר אלון,2020-02-16 16:40,"בעקבות התפשטות נגיף הקורונה, משרד הבריאות הרחיב את בידוד הבית לשבים ממקומות נוספים. מעתה יידרשו לשהות בבידוד גם אם לא פיתחו תסמיני מחלה, מי ששבו מתאילנד, הונג קונג, סינגפור, ומקאו. כל מי ששב מהמדינות הללו, וכן מסין, יידרש לשהות בידוד בביתו למשך 14 יום.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678844,00.html",0.0,בידוד גם בלי תסמיני הקורונה: משרד הבריאות מרחיב את ההנחיות לשבים מהמזרח,ynet,,,,,,,,,,,,
18446,false,בועז אפרת,2020-02-16 16:39," משרד הבריאות הודיע היום (ראשון) כי הרחיב את בידוד הבית לשבים מיעדים נוספים באסיה כגון תאילנד, הונג קונג, סינגפור ומקאו. משרד הבריאות הזכיר כי כל מי ששב ממדינות אלה החל מהיום, גם אם לא גילה סימפטומים, ""יהיה בבידוד בית עד להשלמת 14 יום ממועד החזרה"". על החוזרים לא לצאת למרחב הציבורי ולא לשהות במקומות ציבוריים ובכלל זה מוסדות חינוך, מקומות עבודה, תחבורה ציבורית, מקומות בילוי וקניות, בתי חולים ומרפאות, לתקופה של 14 ימים ממועד השהייה האחרונה באותם מקומות. ",0.0,https://news.walla.co.il/item/3341177,0.0,משרד הבריאות הרחיב את הבידוד לשבים מתאילנד והונג קונג,walla,,,,,,,,,,,,
18445,true,בועז אפרת,2020-02-16 16:31," הולכת רגל כבת 60 נפצעה היום (ראשון) מפגיעת אוטובוס ברחוב בלפור בבת ים. צוותי מד""א פינו אותה במצב בינוני לבית החולים וולפסון, כשהיא סובלת מחבלת ראש. ",32.0223059,https://news.walla.co.il/item/3341168,34.7454051,הולכת רגל בת 60 נפצעה בינוני מפגיעת אוטובוס בבת ים,walla,רחוב בלפור בבת ים,,,רחוב,,,,,,בלפור,,בת ים
18444,false,אלי אשכנזי,2020-02-16 16:24," עגלה מרפת בקיבוץ שניר שבגליל העליון אובחנה כחולה בכלבת לאחר שננשכה על ידי תן. מדובר במקרה הכלבת ה-11 בחצי שנה האחרונה באזור הגליל העליון. לפני מספר ימים נלכד כלב שהשתולל וניסה לתקוף כלבים ובני אדם במושב רמות נפתלי, וכעת ממתינים לבדיקות המעבדה לגביו. ",0.0,https://news.walla.co.il/item/3341167,0.0,"עגלה מרפת בקיבוץ בגליל חלתה בכלבת לאחר שננשכה ע""י תן",walla,,,,,,,,,,,,
18443,false,רויטרס,2020-02-16 16:17," שר החוץ של טורקיה, מבלוט צ'בושואלו, אמר היום (ראשון) למקבילו הרוסי, סרגיי לברוב, כי ההתקיפות באידליב שבצפון סוריה חייבות להיפסק וכי יש להשיג הפסקת אש מתמשכת. טורקיה ורוסיה מגבות צדדים מנוגדים בסכסוך הסורי, אך שיתפו פעולה בעבר להשגת פתרון פוליטי. עם זאת, תקיפת צבאו של נשיא סוריה, בשאר אל-אסד, על העיר, העלתה את המתחים בין אנקרה למוסקבה. ",0.0,https://news.walla.co.il/item/3341166,0.0,טורקיה לרוסיה: התקיפות באידליב חייבות להיפסק,walla,,,,,,,,,,,,
18442,false,רויטרס,2020-02-16 16:11,"שר החוץ של טורקיה מבלוט צ'בושולו אמר לעמיתו מרוסיה סרגיי לברוב בפגישתם אתמול כי התקיפות במחוז אידליב בצפון-מערב סוריה חייבות להיפסק לאלתר, וכי יש להשיג הפסקת אש ממושכת. השניים נפגשו בשולי ועידת הביטחון במינכן.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678831,00.html",0.0,טורקיה לרוסיה: המתקפות באידליב חייבות להיפסק,ynet,,,,,,,,,,,,
18441,false,"רחלי בינדמן, כלכליסט",2020-02-16 15:51,"על רקע התפרצות נגיף הקורונה, חברת הביטוח מגדל תחדל להציע ביטוח לנוסעים לשורת יעדים במזרח הרחוק, בהם לסין, יפן, דרום קוריאה, תאילנד, הודו ונפאל. מוקדם יותר הודיעה גם חברת מנורה כי תחדל לבטח נסיעות לאזור.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678827,00.html",0.0,מנורה מצטרפת למגדל: לא תבטח נוסעים למזרח הרחוק,ynet,,,,,,,,,,,,
18439,false,טל שלו,2020-02-16 15:48," ראש הממשלה בנימין נתניהו אמר היום (ראשון) במפגש עם ראשי רשויות בעוטף עזה כי קיימת היערכות לכל תרחיש - כולל מבצע רחב היקף ברצועה. ""אנו נערכים לכל התרחישים, כולל מבצע רחב היקף"". בנוסף, נתניהו עדכן את הנוכחים בהתפתחויות הביטחוניות האחרונות. ",0.0,https://news.walla.co.il/item/3341160,0.0,נתניהו לראשי רשויות עוטף עזה: נערכים גם למבצע רחב היקף,walla,,,,,,,,,,,,
18440,false,איתמר אייכנר,2020-02-16 15:47,"ראש הממשלה, בנימין נתניהו, נפגש עם ראשי רשויות מעוטף עזה ושדרות בלשכתו בירושלים. בפגישה השתתפו ראש העיר שדרות אלון דוידי, ראש המועצה האזורית אשכול גדי ירקוני, ראש מועצת חוף אשקלון איתמר רביבו, ראש מועצת שער הנגב אופיר ליבשטיין וראש מועצת שדות נגב תמיר עידאן. ""אנו נערכים לכל התרחישים, כולל מבצע רחב היקף"", אמר נתניהו בפגישה.",0.0,"http://www.ynet.co.il/articles/0,7340,L-5678824,00.html",0.0,"נתניהו נפגש עם ראשי רשויות מעוטף עזה: ""נערכים לכל התרחישים""",ynet,,,,,,,,,,,,
18438,false,רויטרס,2020-02-16 15:06," נשיא איראן חסן רוחאני אמר היום (ראשון) כי שלום ויציבות באזור הם לא אפשריים בלי עזרתה של איראן. ""אנחנו ננהל משא ומתן עם ארצות הברית, רק אם וושינגטון תחזור להסכם הגרעין משנת 2015 ותוריד את הסנקציות"", אמר רוחאני בראיון לטלוויזיה הממלכתית במדינה. ""לא ניכנס למשא ומתן עם האמריקנים תחת לחץ"". ",0.0,https://news.walla.co.il/item/3341145,0.0,רוחאני: שלום ויציבות באזור לא אפשריים בלי עזרת איראן,walla,,,,,,,,,,,,
18437,true,רועי רובינשטיין,2020-02-16 15:05,"רוכב אופנוע בן 25 נהרג בתאונה בכביש 443 באזור מחסום מכבים. צוות מד""א שהגיע למקום ביצע בו פעולות החייאה ללא הצלחה.",31.897463,"http://www.ynet.co.il/articles/0,7340,L-5678808,00.html",35.041691,רוכב אופנוע נהרג בתאונה באזור מודיעין,ynet,כביש 443 באזור מחסום מכבים,443,,צומת בינעירוני,,,,,צומת מכבים-רעות - צומת גבעת זאב,,,
